age,sex,seatbelt_use,drunk_driving,text_driving,drink_age,drink_freq,drink_binge
16,2,1,4,8,5,6,7
16,2,3,2,8,6,6,7
16,1,5,1,1,2,7,7
16,2,3,1,1,2,7,7
16,2,4,2,2,2,7,7
16,2,5,2,4,2,7,7
16,2,2,5,7,2,7,7
16,2,4,2,8,2,7,7
16,2,5,2,8,2,7,7
16,1,1,6,8,2,7,7
16,1,1,6,8,2,7,7
16,2,1,6,8,2,7,7
16,2,1,6,8,2,7,7
16,2,1,6,8,2,7,7
16,2,2,6,8,2,7,7
16,2,4,6,8,2,7,7
16,2,5,6,8,2,7,7
16,2,5,6,8,2,7,7
16,2,4,6,2,4,7,7
16,1,3,4,8,4,7,7
16,2,3,4,8,6,7,7
17,1,1,1,1,1,1,1
17,1,1,1,1,1,1,1
17,1,1,1,1,1,1,1
17,1,2,1,1,1,1,1
17,1,2,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,3,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,4,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,1,5,1,1,1,1,1
17,2,1,1,1,1,1,1
17,2,1,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,2,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,3,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,4,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,2,5,1,1,1,1,1
17,1,1,2,2,1,1,1
17,1,1,2,2,1,1,1
17,1,2,2,2,1,1,1
17,1,2,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,3,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,4,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,1,5,2,2,1,1,1
17,2,1,2,2,1,1,1
17,2,1,2,2,1,1,1
17,2,1,2,2,1,1,1
17,2,2,2,2,1,1,1
17,2,2,2,2,1,1,1
17,2,2,2,2,1,1,1
17,2,2,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,3,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,4,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,2,5,2,2,1,1,1
17,1,3,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,4,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,1,5,2,3,1,1,1
17,2,2,2,3,1,1,1
17,2,3,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,4,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,2,5,2,3,1,1,1
17,1,4,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,1,5,2,4,1,1,1
17,2,3,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,4,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,2,5,2,4,1,1,1
17,1,4,2,5,1,1,1
17,1,4,2,5,1,1,1
17,1,5,2,5,1,1,1
17,1,5,2,5,1,1,1
17,1,5,2,5,1,1,1
17,1,5,2,5,1,1,1
17,1,5,2,5,1,1,1
17,2,4,2,5,1,1,1
17,2,4,2,5,1,1,1
17,2,4,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,2,5,2,5,1,1,1
17,1,3,2,6,1,1,1
17,1,4,2,6,1,1,1
17,1,4,2,6,1,1,1
17,1,5,2,6,1,1,1
17,1,5,2,6,1,1,1
17,1,5,2,6,1,1,1
17,1,5,2,6,1,1,1
17,1,5,2,6,1,1,1
17,2,3,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,2,5,2,6,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,1,5,2,7,1,1,1
17,2,3,2,7,1,1,1
17,2,3,2,7,1,1,1
17,2,4,2,7,1,1,1
17,2,4,2,7,1,1,1
17,2,5,2,7,1,1,1
17,2,5,2,7,1,1,1
17,2,5,2,7,1,1,1
17,2,5,2,7,1,1,1
17,1,1,2,8,1,1,1
17,1,3,2,8,1,1,1
17,1,4,2,8,1,1,1
17,1,4,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,1,5,2,8,1,1,1
17,2,3,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,2,5,2,8,1,1,1
17,1,2,1,1,2,1,1
17,1,4,1,1,2,1,1
17,1,4,1,1,2,1,1
17,1,4,1,1,2,1,1
17,1,5,1,1,2,1,1
17,1,5,1,1,2,1,1
17,1,5,1,1,2,1,1
17,2,2,1,1,2,1,1
17,2,2,1,1,2,1,1
17,2,3,1,1,2,1,1
17,2,3,1,1,2,1,1
17,2,3,1,1,2,1,1
17,2,3,1,1,2,1,1
